,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Pycno.notes..disease.presence..behavior..etc..,Pycnopodia_count
3678,2/27/2023,12,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,1,Natural Reef,,0
3679,2/27/2023,7,Puget Sound,Sund Rock South,Hood Canal,48,Deep,2,Natural Reef,,0
3680,2/27/2023,10,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,3,Natural Reef,,0
3681,2/27/2023,5,Puget Sound,Sund Rock South,Hood Canal,48,Shallow,4,Natural Reef,,0
3682,8/10/2023,14,Puget Sound,Sund Rock South,Hood Canal,49,Deep,1,Natural Reef,,1
3683,8/10/2023,36,Puget Sound,Sund Rock South,Hood Canal,49,Intermediate,2,Natural Reef,,4
3684,10/14/2025,4.5,Puget Sound,Sund Rock South,Hood Canal,52,Intermediate,1,Natural Reef,,0
3685,10/14/2025,8.5,Puget Sound,Sund Rock South,Hood Canal,52,Deep,2,Natural Reef,,1
3686,10/14/2025,5,Puget Sound,Sund Rock South,Hood Canal,52,Deep,3,Natural Reef,,1
3687,10/14/2025,17,Puget Sound,Sund Rock South,Hood Canal,52,Intermediate,4,Natural Reef,,0
3688,10/14/2025,3.5,Puget Sound,Sund Rock South,Hood Canal,52,Shallow,5,Soft Bottom,,0
3689,10/14/2025,20,Puget Sound,Sund Rock South,Hood Canal,52,Deep,1,Natural Reef,,0
3690,10/14/2025,20,Puget Sound,Sund Rock South,Hood Canal,52,Intermediate,2,Natural Reef,,3
3691,10/14/2025,5,Puget Sound,Sund Rock South,Hood Canal,52,Intermediate,3,Natural Reef,,0
3692,10/14/2025,5,Puget Sound,Sund Rock South,Hood Canal,52,Intermediate,4,Soft Bottom,,0
3693,12/22/2024,5,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,1,Natural Reef,,0
3694,12/22/2024,10,Puget Sound,Sund Rock South,Hood Canal,50,Deep,2,Natural Reef,,0
3695,12/22/2024,45,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,3,Natural Reef,,3
3696,12/22/2024,5,Puget Sound,Sund Rock South,Hood Canal,46,Shallow,4,Natural Reef,,0
3697,12/22/2024,5,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,1,Natural Reef,,0
3698,12/22/2024,10,Puget Sound,Sund Rock South,Hood Canal,50,Deep,2,Natural Reef,,0
3699,12/22/2024,45,Puget Sound,Sund Rock South,Hood Canal,48,Intermediate,3,Natural Reef,,3
3700,12/22/2024,5,Puget Sound,Sund Rock South,Hood Canal,46,Shallow,4,Natural Reef,,0
3701,3/1/2023,23,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,1,Artificial Reef,,0
3702,3/1/2023,23,Puget Sound,Sunnyside Beach Park,South,38,Intermediate,1,Artificial Reef,,0
3703,3/1/2023,7,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,1,Artificial Reef,,0
3704,3/1/2023,15,Puget Sound,Sunnyside Beach Park,South,47,Deep,2,Artificial Reef,,0
3705,3/1/2023,7,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,3,Artificial Reef,,0
3706,3/1/2023,3,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,4,Soft Bottom,,0
3707,3/1/2023,4,Puget Sound,Sunnyside Beach Park,South,47,Shallow,5,Eelgrass,,0
3708,3/1/2023,5,Puget Sound,Sunnyside Beach Park,South,47,Shallow,2,Eelgrass,,0
3709,3/1/2023,5,Puget Sound,Sunnyside Beach Park,South,28,Shallow,2,Eelgrass,,0
3710,7/23/2023,12,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,1,Soft Bottom,,0
3711,7/23/2023,28,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,2,Artificial Reef,,0
3712,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,3,Soft Bottom,,0
3713,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,56,Shallow,4,Eelgrass,,0
3714,7/23/2023,10,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,1,Artificial Reef,,0
3715,7/23/2023,18,Puget Sound,Sunnyside Beach Park,South,55,Deep,2,Artificial Reef,,0
3716,7/23/2023,10,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,3,Artificial Reef,,0
3717,7/23/2023,4,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,4,Soft Bottom,,0
3718,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,55,Shallow,5,Eelgrass,,0
3719,7/23/2023,12,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,1,Soft Bottom,,0
3720,7/23/2023,28,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,2,Artificial Reef,,0
3721,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,56,Intermediate,3,Soft Bottom,,0
3722,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,56,Shallow,4,Eelgrass,,0
3723,7/23/2023,10,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,1,Artificial Reef,,0
3724,7/23/2023,18,Puget Sound,Sunnyside Beach Park,South,55,Deep,2,Artificial Reef,,0
3725,7/23/2023,10,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,3,Artificial Reef,,0
3726,7/23/2023,4,Puget Sound,Sunnyside Beach Park,South,55,Intermediate,4,Soft Bottom,,0
3727,7/23/2023,6,Puget Sound,Sunnyside Beach Park,South,55,Shallow,5,Eelgrass,,0
3728,4/14/2024,8,Puget Sound,Sunnyside Beach Park,South,48,Intermediate,1,Artificial Reef,,0
3729,4/14/2024,18,Puget Sound,Sunnyside Beach Park,South,48,Deep,2,Artificial Reef,,0
3730,4/14/2024,8,Puget Sound,Sunnyside Beach Park,South,48,Intermediate,1,Artificial Reef,,0
3731,4/14/2024,18,Puget Sound,Sunnyside Beach Park,South,48,Deep,2,Artificial Reef,,0
3732,5/24/2025,30,Puget Sound,Sunnyside Beach Park,South,53,Intermediate,1,Soft Bottom,,0
3733,2/12/2025,8,Puget Sound,Sunnyside Beach Park,South,46,Deep,1,Soft Bottom,,0
3734,2/12/2025,8,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,2,Soft Bottom,,0
3735,2/12/2025,8,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,3,Soft Bottom,,0
3736,2/12/2025,6.5,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,1,Artificial Reef,,0
3737,2/12/2025,6,Puget Sound,Sunnyside Beach Park,South,46,Deep,2,Artificial Reef,,0
3738,2/12/2025,6,Puget Sound,Sunnyside Beach Park,South,46,Deep,3,Artificial Reef,,0
3739,2/12/2025,6,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,4,Artificial Reef,,0
3740,2/12/2025,2,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,5,Soft Bottom,,0
3741,2/12/2025,3,Puget Sound,Sunnyside Beach Park,South,46,Shallow,6,Eelgrass,,0
3742,2/12/2025,7,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,1,Artificial Reef,,0
3743,2/12/2025,7,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,2,Soft Bottom,,0
3744,2/12/2025,5,Puget Sound,Sunnyside Beach Park,South,47,Shallow,3,Eelgrass,,0
3745,2/12/2025,3,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,1,Eelgrass,,0
3746,2/12/2025,20,Puget Sound,Sunnyside Beach Park,South,46,Intermediate,2,Soft Bottom,,0
3747,2/12/2025,5,Puget Sound,Sunnyside Beach Park,South,46,Shallow,3,Eelgrass,,0
3748,2/12/2025,7,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,1,Artificial Reef,,0
3749,2/12/2025,4,Puget Sound,Sunnyside Beach Park,South,47,Deep,2,Artificial Reef,,0
3750,2/12/2025,7,Puget Sound,Sunnyside Beach Park,South,47,Deep,3,Artificial Reef,,0
3751,2/12/2025,6,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,4,Artificial Reef,,0
3752,2/12/2025,3,Puget Sound,Sunnyside Beach Park,South,47,Intermediate,5,Soft Bottom,,0
3753,2/12/2025,3,Puget Sound,Sunnyside Beach Park,South,47,Shallow,6,Eelgrass,,0
3754,5/28/2023,50,Puget Sound,Sunrise Beach State Park,Central,51,Intermediate,1,Natural Reef,,0
3755,7/15/2023,44,Puget Sound,Sunrise Beach State Park,Central,53,Intermediate,1,Natural Reef,,0
3756,9/9/2023,17,Puget Sound,Sunrise Beach State Park,Central,55,Intermediate,1,Natural Reef,,0
3757,9/9/2023,17,Puget Sound,Sunrise Beach State Park,Central,55,Deep,2,Natural Reef,,0
3758,9/9/2023,26,Puget Sound,Sunrise Beach State Park,Central,55,Intermediate,3,Natural Reef,,0
3759,8/2/2025,31,Puget Sound,Sunrise Beach State Park,Central,53,Intermediate,1,Natural Reef,,0
3760,8/2/2025,20,Puget Sound,Sunrise Beach State Park,Central,53,Intermediate,2,Natural Reef,,0
3761,8/2/2025,31,Puget Sound,Sunrise Beach State Park,Central,53,Intermediate,1,Natural Reef,,0
3762,8/2/2025,20,Puget Sound,Sunrise Beach State Park,Central,53,Intermediate,2,Natural Reef,,0
3763,9/13/2025,50,Puget Sound,Sunrise Beach State Park,Central,54,Intermediate,1,Natural Reef,,0
3764,2/13/2025,12.5,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,1,Natural Reef,,0
3765,2/13/2025,4,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,2,Soft Bottom,,0
3766,2/13/2025,5,Puget Sound,Sunrise Beach State Park,Central,47,Shallow,3,Soft Bottom,,0
3767,2/13/2025,12.5,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,1,Natural Reef,,0
3768,2/13/2025,4,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,2,Soft Bottom,,0
3769,2/13/2025,5,Puget Sound,Sunrise Beach State Park,Central,47,Shallow,3,Soft Bottom,,0
3770,2/13/2025,10,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,1,Natural Reef,,0
3771,2/13/2025,10,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,2,Natural Reef,,0
3772,2/13/2025,7,Puget Sound,Sunrise Beach State Park,Central,47,Shallow,3,Soft Bottom,,0
3773,2/13/2025,25,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,1,Natural Reef,,0
3774,2/13/2025,39,Puget Sound,Sunrise Beach State Park,Central,47,Intermediate,1,Natural Reef,,0
3775,2/13/2025,5,Puget Sound,Sunrise Beach State Park,Central,47,Shallow,2,Soft Bottom,,0
3776,8/19/2023,5,Puget Sound,Tacoma Narrows,Central,53,Intermediate,1,Artificial Reef,,0
3777,8/19/2023,11,Puget Sound,Tacoma Narrows,Central,53,Deep,2,Natural Reef,,0
3778,8/19/2023,10,Puget Sound,Tacoma Narrows,Central,53,Deep,3,Soft Bottom,,0
3779,8/19/2023,5,Puget Sound,Tacoma Narrows,Central,53,Intermediate,4,Artificial Reef,,0
3780,3/30/2023,37,Puget Sound,Tacoma Narrows - Point Evans,South,48,Intermediate,1,Natural Reef,,0
3781,4/26/2025,20,Puget Sound,Mukilteo T-Dock,Whidbey,48,Deep,1,Natural Reef,,0
3782,4/23/2024,2,Puget Sound,Three Tree Point,Central,48,Intermediate,1,Soft Bottom,,0
3783,4/23/2024,28,Puget Sound,Three Tree Point,Central,48,Deep,2,Artificial Reef,,0
3784,4/23/2024,12,Puget Sound,Three Tree Point,Central,48,Intermediate,3,Soft Bottom,,0
3785,4/23/2024,8,Puget Sound,Three Tree Point,Central,48,Shallow,4,Soft Bottom,,0
3786,5/6/2023,22,Puget Sound,Three Tree Point,Central,47,Intermediate,3,Soft Bottom,,0
3787,5/6/2023,3,Puget Sound,Three Tree Point,Central,47,Intermediate,1,Soft Bottom,,0
3788,5/6/2023,13,Puget Sound,Three Tree Point,Central,47,Deep,2,Soft Bottom,,0
3789,11/19/2023,2,Puget Sound,Three Tree Point,Central,51,Intermediate,1,Artificial Reef,,0
3790,11/19/2023,33,Puget Sound,Three Tree Point,Central,51,Deep,2,Artificial Reef,,0
3791,11/19/2023,19,Puget Sound,Three Tree Point,Central,51,Intermediate,3,Artificial Reef,,0
3792,11/19/2023,14,Puget Sound,Three Tree Point,Central,51,Shallow,4,Soft Bottom,,0
3793,11/19/2023,21,Puget Sound,Three Tree Point,Central,51,Deep,1,Artificial Reef,,0
3794,11/19/2023,34,Puget Sound,Three Tree Point,Central,51,Intermediate,2,Artificial Reef,,0
3795,11/19/2023,7,Puget Sound,Three Tree Point,Central,51,Shallow,3,Soft Bottom,,0
3796,11/19/2023,2,Puget Sound,Three Tree Point,Central,51,Intermediate,1,Artificial Reef,,0
3797,11/19/2023,33,Puget Sound,Three Tree Point,Central,51,Deep,2,Artificial Reef,,0
3798,11/19/2023,19,Puget Sound,Three Tree Point,Central,51,Intermediate,3,Artificial Reef,,0
3799,11/19/2023,14,Puget Sound,Three Tree Point,Central,51,Shallow,4,Soft Bottom,,0
3800,11/19/2023,21,Puget Sound,Three Tree Point,Central,51,Deep,1,Artificial Reef,,0
3801,11/19/2023,34,Puget Sound,Three Tree Point,Central,51,Intermediate,2,Artificial Reef,,0
3802,11/19/2023,7,Puget Sound,Three Tree Point,Central,51,Shallow,3,Soft Bottom,,0
3803,1/7/2023,7,Puget Sound,Three Tree Point,Central,49,Shallow,1,Artificial Reef,,0
3804,1/7/2023,18,Puget Sound,Three Tree Point,Central,49,Intermediate,2,Artificial Reef,,0
3805,1/7/2023,13,Puget Sound,Three Tree Point,Central,49,Deep,3,Artificial Reef,,0
3806,12/12/2023,10,Puget Sound,Titlow Beach Park,Central,51,Intermediate,1,Soft Bottom,,0
3807,1/23/2024,10,Puget Sound,Titlow Beach Park,Central,48,Intermediate,1,Soft Bottom,,0
3808,2/6/2024,10,Puget Sound,Titlow Beach Park,Central,50,Intermediate,1,Natural Reef,,0
3809,2/6/2024,33,Puget Sound,Titlow Beach Park,Central,50,Intermediate,2,Soft Bottom,,0
3810,2/6/2024,17,Puget Sound,Titlow Beach Park,Central,50,Intermediate,3,Natural Reef,,0
3811,2/6/2024,10,Puget Sound,Titlow Beach Park,Central,47,Intermediate,1,Natural Reef,,0
3812,2/6/2024,10,Puget Sound,Titlow Beach Park,Central,47,Intermediate,2,Natural Reef,,0
3813,2/6/2024,10,Puget Sound,Titlow Beach Park,Central,47,Intermediate,3,Soft Bottom,,0
3814,2/6/2024,10,Puget Sound,Titlow Beach Park,Central,47,Intermediate,4,Soft Bottom,,0
3815,7/17/2024,14,Puget Sound,Titlow Beach Park,Central,51,Intermediate,1,Soft Bottom,,0
3816,7/17/2024,16,Puget Sound,Titlow Beach Park,Central,51,Intermediate,1,Soft Bottom,,0
3817,7/11/2024,9,Puget Sound,Titlow Beach Park,Central,51,Intermediate,3,Soft Bottom,,0
3818,7/11/2024,5,Puget Sound,Titlow Beach Park,Central,51,Intermediate,2,Soft Bottom,,0
3819,7/11/2024,15,Puget Sound,Titlow Beach Park,Central,51,Shallow,1,Soft Bottom,,0
3820,7/16/2024,10,Puget Sound,Titlow Beach Park,Central,52,Intermediate,1,Soft Bottom,,0
3821,7/11/2024,4,Puget Sound,Titlow Beach Park,Central,53,Intermediate,1,Soft Bottom,,0
3822,7/29/2024,5,Puget Sound,Titlow Beach Park,Central,51,Intermediate,1,Soft Bottom,,0
3823,7/29/2024,6,Puget Sound,Titlow Beach Park,Central,51,Shallow,2,Soft Bottom,,0
3824,7/11/2024,8,Puget Sound,Titlow Beach Park,Central,50,Shallow,1,Soft Bottom,,0
3825,11/6/2024,35,Puget Sound,Titlow Beach Park,Central,53,Intermediate,1,Soft Bottom,,0
3826,11/6/2024,35,Puget Sound,Titlow Beach Park,Central,53,Intermediate,1,Soft Bottom,,0
3827,1/22/2025,18,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Natural Reef,,0
3828,3/25/2025,7,Puget Sound,Titlow Beach Park,Central,46,Deep,1,Soft Bottom,,0
3829,3/25/2025,6,Puget Sound,Titlow Beach Park,Central,46,Deep,2,Soft Bottom,,0
3830,3/25/2025,17,Puget Sound,Titlow Beach Park,Central,46,Deep,3,Soft Bottom,,0
3831,3/25/2025,5,Puget Sound,Titlow Beach Park,Central,46,Deep,4,Eelgrass,,0
3832,3/25/2025,10,Puget Sound,Titlow Beach Park,Central,50,Deep,1,Soft Bottom,,0
3833,3/25/2025,9,Puget Sound,Titlow Beach Park,Central,50,Deep,2,Soft Bottom,,0
3834,3/25/2025,13,Puget Sound,Titlow Beach Park,Central,50,Deep,3,Soft Bottom,,0
3835,3/25/2025,9,Puget Sound,Titlow Beach Park,Central,50,Deep,4,Eelgrass,,0
3836,3/25/2025,10,Puget Sound,Titlow Beach Park,Central,50,Deep,1,Natural Reef,,0
3837,3/25/2025,17,Puget Sound,Titlow Beach Park,Central,50,Deep,2,Natural Reef,,0
3838,3/25/2025,20,Puget Sound,Titlow Beach Park,Central,50,Deep,3,Soft Bottom,,0
3839,3/25/2025,12,Puget Sound,Titlow Beach Park,Central,50,Deep,4,Eelgrass,,0
3840,3/26/2025,10,Puget Sound,Titlow Beach Park,Central,47,Deep,1,Natural Reef,,0
3841,3/26/2025,10,Puget Sound,Titlow Beach Park,Central,47,Deep,2,Soft Bottom,,0
3842,3/24/2025,50,Puget Sound,Titlow Beach Park,Central,47,Shallow,1,Soft Bottom,,0
3843,4/7/2025,35,Puget Sound,Titlow Beach Park,Central,50,Deep,1,Soft Bottom,,0
3844,4/7/2025,35,Puget Sound,Titlow Beach Park,Central,50,Deep,1,Soft Bottom,,0
3845,4/7/2025,35,Puget Sound,Titlow Beach Park,Central,50,Deep,1,Soft Bottom,,3
3846,4/23/2025,37,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Soft Bottom,,0
3847,4/23/2025,38,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Soft Bottom,,0
3848,4/23/2025,20,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Soft Bottom,,0
3849,4/23/2025,20,Puget Sound,Titlow Beach Park,Central,48,Deep,2,Soft Bottom,,0
3850,4/23/2025,20,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Soft Bottom,,0
3851,4/23/2025,20,Puget Sound,Titlow Beach Park,Central,48,Deep,2,Soft Bottom,,0
3852,4/23/2025,56,Puget Sound,Titlow Beach Park,Central,48,Deep,1,Soft Bottom,,0
3853,5/15/2023,9,Puget Sound,Titlow Beach Park,Central,50,Shallow,1,Soft Bottom,,0
3854,5/15/2023,14,Puget Sound,Titlow Beach Park,Central,50,Shallow,2,Soft Bottom,,0
3855,5/15/2023,29,Puget Sound,Titlow Beach Park,Central,50,Shallow,3,Kelp Forest,,0
3856,2/27/2023,3,Puget Sound,Triton Cove,Hood Canal,45,Deep,3,Natural Reef,,0
3857,2/27/2023,18,Puget Sound,Triton Cove,Hood Canal,46,Intermediate,1,Natural Reef,,0
3858,2/27/2023,13,Puget Sound,Triton Cove,Hood Canal,46,Intermediate,2,Natural Reef,,1
3859,2/27/2023,18,Puget Sound,Triton Cove,Hood Canal,46,Intermediate,1,Natural Reef,,0
3860,2/27/2023,13,Puget Sound,Triton Cove,Hood Canal,46,Intermediate,2,Natural Reef,,0
3861,2/27/2023,2,Puget Sound,Triton Cove,Hood Canal,45,Shallow,1,Natural Reef,,0
3862,2/27/2023,7,Puget Sound,Triton Cove,Hood Canal,45,Intermediate,2,Natural Reef,,0
3863,2/27/2023,15,Puget Sound,Triton Cove,Hood Canal,45,Intermediate,4,Natural Reef,,0
3864,2/27/2023,4,Puget Sound,Triton Cove,Hood Canal,45,Shallow,5,Natural Reef,,0
3865,2/27/2023,9,Puget Sound,Triton Cove,Hood Canal,45,Intermediate,1,Natural Reef,,0
3866,2/27/2023,5,Puget Sound,Triton Cove,Hood Canal,45,Deep,2,Natural Reef,,0
3867,2/27/2023,13,Puget Sound,Triton Cove,Hood Canal,45,Intermediate,3,Natural Reef,,0
3868,2/27/2023,4,Puget Sound,Triton Cove,Hood Canal,45,Shallow,4,Natural Reef,,0
3869,2/27/2023,4,Puget Sound,Triton Cove,Hood Canal,46,Shallow,3,Natural Reef,,0
3870,2/27/2023,4,Puget Sound,Triton Cove,Hood Canal,46,Shallow,3,Natural Reef,,0
3871,8/10/2023,6,Puget Sound,Triton Cove,Hood Canal,51,Deep,1,Soft Bottom,,0
3872,8/10/2023,6,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,2,Soft Bottom,,0
3873,8/10/2023,9,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,3,Soft Bottom,,0
3874,8/10/2023,10,Puget Sound,Triton Cove,Hood Canal,68,Shallow,4,Eelgrass,,0
3875,8/10/2023,6,Puget Sound,Triton Cove,Hood Canal,51,Deep,1,Soft Bottom,,0
3876,8/10/2023,7,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,2,Soft Bottom,,0
3877,8/10/2023,9,Puget Sound,Triton Cove,Hood Canal,51,Deep,1,Soft Bottom,,2
3878,8/10/2023,12,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,2,Soft Bottom,,0
3879,8/10/2023,10,Puget Sound,Triton Cove,Hood Canal,68,Shallow,3,Eelgrass,,0
3880,8/10/2023,13,Puget Sound,Triton Cove,Hood Canal,50,Intermediate,1,Soft Bottom,,0
3881,8/10/2023,25,Puget Sound,Triton Cove,Hood Canal,50,Intermediate,2,Natural Reef,,0
3882,8/10/2023,11,Puget Sound,Triton Cove,Hood Canal,50,Shallow,3,Soft Bottom,,0
3883,8/10/2023,10,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,1,Soft Bottom,,0
3884,8/10/2023,10,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,2,Soft Bottom,,2
3885,11/28/2023,10,Puget Sound,Triton Cove,Hood Canal,50,Intermediate,1,Soft Bottom,,5
3886,2/20/2024,10,Puget Sound,Triton Cove,Hood Canal,47,Intermediate,1,Natural Reef,,1
3887,3/30/2024,40,Puget Sound,Triton Cove,Hood Canal,49,Intermediate,1,Natural Reef,,0
3888,3/30/2024,7,Puget Sound,Triton Cove,Hood Canal,49,Shallow,2,Natural Reef,,0
3889,3/30/2024,40,Puget Sound,Triton Cove,Hood Canal,47,Intermediate,1,Natural Reef,,0
3890,3/30/2024,7,Puget Sound,Triton Cove,Hood Canal,47,Shallow,2,Natural Reef,,0
3891,4/24/2024,10,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,1,Soft Bottom,,0
3892,4/24/2024,10,Puget Sound,Triton Cove,Hood Canal,48,Shallow,2,Natural Reef,,6
3893,8/29/2024,10,Puget Sound,Triton Cove,Hood Canal,51,Intermediate,1,Soft Bottom,,1
3894,10/10/2024,10,Puget Sound,Triton Cove,Hood Canal,53,Intermediate,1,Soft Bottom,,2
3895,10/10/2024,10,Puget Sound,Triton Cove,Hood Canal,53,Shallow,2,Natural Reef,,2
3896,2/10/2025,13,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,1,Natural Reef,,0
3897,2/10/2025,11,Puget Sound,Triton Cove,Hood Canal,48,Shallow,2,Soft Bottom,None,1
3898,2/10/2025,9,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,1,Natural Reef,None,0
3899,2/10/2025,10,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,2,Natural Reef,None,0
3900,2/10/2025,10,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,3,Natural Reef,None,0
3901,2/10/2025,3,Puget Sound,Triton Cove,Hood Canal,48,Shallow,4,Soft Bottom,None,0
3902,2/10/2025,9,Puget Sound,Triton Cove,Hood Canal,48,Shallow,1,Natural Reef,,1
3903,2/10/2025,19,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,2,Natural Reef,,2
3904,2/10/2025,7,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,3,Natural Reef,,0
3905,2/10/2025,13,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,1,Natural Reef,,3
3906,2/10/2025,10,Puget Sound,Triton Cove,Hood Canal,48,Intermediate,2,Natural Reef,,2
3907,8/7/2025,15,Puget Sound,Triton Cove,Hood Canal,53,Intermediate,1,Natural Reef,,2
3908,8/7/2025,12,Puget Sound,Triton Cove,Hood Canal,53,Shallow,2,Natural Reef,,1
3909,8/7/2025,66,Puget Sound,Triton Cove,Hood Canal,54,Intermediate,1,Soft Bottom,,5
3910,8/7/2025,43,Puget Sound,Triton Cove,Hood Canal,52,Intermediate,1,Natural Reef,,4
3911,8/7/2025,4,Puget Sound,Triton Cove,Hood Canal,52,Shallow,2,Natural Reef,,1
3912,8/7/2025,37,Puget Sound,Triton Cove,Hood Canal,55,Intermediate,1,Natural Reef,,5
3913,8/7/2025,17,Puget Sound,Triton Cove,Hood Canal,55,Intermediate,2,Natural Reef,,2
3914,8/7/2025,3,Puget Sound,Triton Cove,Hood Canal,57,Intermediate,1,Natural Reef,,2
3915,4/9/2025,10,Puget Sound,Triton Cove,Hood Canal,48,Deep,1,Natural Reef,,0
3916,4/30/2025,10,Puget Sound,Triton Cove,Hood Canal,51,Deep,1,Natural Reef,,0
3917,6/11/2025,10,Puget Sound,Triton Cove,Hood Canal,50,Deep,1,Natural Reef,,1
3918,7/3/2025,10,Puget Sound,Triton Cove,Hood Canal,52,Deep,1,Natural Reef,82' 50 deg,1
3919,7/3/2025,10,Puget Sound,Triton Cove,Hood Canal,52,Deep,2,Soft Bottom,,4
3920,4/27/2024,8,Puget Sound,Triton Head,Hood Canal,50,Shallow,1,Natural Reef,,2
3921,4/27/2024,47,Puget Sound,Triton Head,Hood Canal,50,Intermediate,2,Natural Reef,,2
3922,4/27/2024,8,Puget Sound,Triton Head,Hood Canal,48,Shallow,1,Natural Reef,,2
3923,4/27/2024,49,Puget Sound,Triton Head,Hood Canal,48,Intermediate,2,Natural Reef,,4
3924,9/13/2025,18,Queen Charlotte Strait,Unknown Site,Queen Charlotte Strait,49,Intermediate,1,Kelp Forest,,2
3925,9/13/2025,13.5,Queen Charlotte Strait,Unknown Site,Queen Charlotte Strait,49,Shallow,2,Kelp Forest,,0
3926,8/3/2025,65,Puget Sound,Upright Head South,San Juan,52,Deep,1,Natural Reef,,0
3927,2/2/2024,43,Puget Sound,Rosario Beach Urchin Rocks,San Juan,46,Intermediate,1,Natural Reef,,0
3928,2/2/2024,17,Puget Sound,Rosario Beach Urchin Rocks,San Juan,46,Shallow,2,Natural Reef,,0
3929,2/19/2024,15,Puget Sound,Rosario Beach Urchin Rocks,San Juan,47,Intermediate,1,Natural Reef,,0
3930,2/19/2024,15,Puget Sound,Rosario Beach Urchin Rocks,San Juan,47,Intermediate,2,Natural Reef,,0
3931,2/19/2024,9,Puget Sound,Rosario Beach Urchin Rocks,San Juan,47,Shallow,3,Natural Reef,,0
3932,2/19/2024,28,Puget Sound,Rosario Beach Urchin Rocks,San Juan,46,Intermediate,1,Natural Reef,,0
3933,2/19/2024,14,Puget Sound,Rosario Beach Urchin Rocks,San Juan,46,Shallow,2,Soft Bottom,,0
3934,2/19/2024,28,Puget Sound,Rosario Beach Urchin Rocks,San Juan,45,Intermediate,1,Natural Reef,,0
